date,city,temperature_c,rainfall_mm,weather_condition
2024-09-30,Ekpoma,29.1,4.2,Rainy
2024-10-01,Ekpoma,25.6,0.0,Sunny
2024-10-02,Ekpoma,28.3,3.1,Rainy
2024-10-03,Ekpoma,30.7,1.3,Cloudy
2024-10-04,Ekpoma,26.2,1.6,Cloudy
2024-10-05,Ekpoma,26.8,1.8,Cloudy
2024-10-06,Ekpoma,26.6,0.0,Sunny
2024-10-07,Ekpoma,30.0,0.5,Cloudy
2024-10-08,Ekpoma,28.1,3.0,Cloudy
2024-10-09,Ekpoma,30.8,2.4,Cloudy
2024-10-10,Ekpoma,28.2,1.9,Cloudy
2024-10-11,Ekpoma,27.6,1.1,Cloudy
2024-10-12,Ekpoma,28.2,0.0,Sunny
2024-10-13,Ekpoma,28.0,1.7,Cloudy
2024-10-14,Ekpoma,28.8,1.9,Cloudy
2024-10-15,Ekpoma,26.0,3.5,Rainy
2024-10-16,Ekpoma,29.7,0.8,Cloudy
2024-10-17,Ekpoma,28.7,0.6,Cloudy
2024-10-18,Ekpoma,29.1,0.0,Sunny
2024-10-19,Ekpoma,30.0,2.4,Cloudy
2024-10-20,Ekpoma,29.1,0.8,Cloudy
2024-10-21,Ekpoma,25.9,2.8,Cloudy
2024-10-22,Ekpoma,25.9,2.8,Cloudy
2024-10-23,Ekpoma,26.8,0.0,Sunny
2024-10-24,Ekpoma,28.0,3.4,Rainy
2024-10-25,Ekpoma,26.6,4.2,Rainy
2024-10-26,Ekpoma,29.0,1.3,Cloudy
2024-10-27,Ekpoma,27.3,0.3,Cloudy
2024-10-28,Ekpoma,28.6,2.7,Cloudy
2024-10-29,Ekpoma,27.1,0.0,Sunny
2024-10-30,Ekpoma,27.7,3.8,Rainy
2024-10-31,Ekpoma,26.2,3.3,Rainy
2024-11-01,Ekpoma,28.1,0.0,Sunny
2024-11-02,Ekpoma,27.3,2.2,Cloudy
2024-11-03,Ekpoma,30.7,0.0,Sunny
2024-11-04,Ekpoma,23.8,0.0,Sunny
2024-11-05,Ekpoma,29.7,0.0,Sunny
2024-11-06,Ekpoma,30.2,3.4,Rainy
2024-11-07,Ekpoma,28.3,0.0,Sunny
2024-11-08,Ekpoma,28.1,2.2,Cloudy
2024-11-09,Ekpoma,28.7,4.5,Rainy
2024-11-10,Ekpoma,27.6,0.0,Sunny
2024-11-11,Ekpoma,25.8,0.0,Sunny
2024-11-12,Ekpoma,28.3,0.5,Cloudy
2024-11-13,Ekpoma,28.0,0.0,Sunny
2024-11-14,Ekpoma,26.3,2.2,Cloudy
2024-11-15,Ekpoma,24.3,0.0,Sunny
2024-11-16,Ekpoma,29.2,0.0,Sunny
2024-11-17,Ekpoma,28.6,0.0,Sunny
2024-11-18,Ekpoma,27.3,2.1,Cloudy
2024-11-19,Ekpoma,26.1,2.5,Cloudy
2024-11-20,Ekpoma,28.1,3.5,Rainy
2024-11-21,Ekpoma,28.3,0.0,Sunny
2024-11-22,Ekpoma,30.6,0.0,Sunny
2024-11-23,Ekpoma,27.7,2.9,Cloudy
2024-11-24,Ekpoma,25.2,3.9,Rainy
2024-11-25,Ekpoma,26.3,0.1,Cloudy
2024-11-26,Ekpoma,28.4,0.9,Cloudy
2024-11-27,Ekpoma,29.2,0.0,Sunny
2024-11-28,Ekpoma,29.1,2.6,Cloudy
2024-11-29,Ekpoma,29.5,0.0,Sunny
2024-11-30,Ekpoma,25.8,0.3,Cloudy
2024-12-01,Ekpoma,26.0,0.0,Sunny
2024-12-02,Ekpoma,27.4,1.5,Cloudy
2024-12-03,Ekpoma,32.2,2.1,Cloudy
2024-12-04,Ekpoma,30.6,0.9,Cloudy
2024-12-05,Ekpoma,28.8,0.7,Cloudy
2024-12-06,Ekpoma,32.0,0.0,Sunny
2024-12-07,Ekpoma,27.2,2.6,Cloudy
2024-12-08,Ekpoma,28.3,0.2,Cloudy
2024-12-09,Ekpoma,29.4,0.9,Cloudy
2024-12-10,Ekpoma,27.9,1.5,Cloudy
2024-12-11,Ekpoma,25.4,0.0,Sunny
2024-12-12,Ekpoma,29.6,0.0,Sunny
2024-12-13,Ekpoma,27.8,4.2,Rainy
2024-12-14,Ekpoma,27.9,0.6,Cloudy
2024-12-15,Ekpoma,29.3,0.0,Sunny
2024-12-16,Ekpoma,29.8,2.8,Cloudy
2024-12-17,Ekpoma,30.7,0.0,Sunny
2024-12-18,Ekpoma,30.1,2.1,Cloudy
2024-12-19,Ekpoma,26.0,0.0,Sunny
2024-12-20,Ekpoma,26.8,1.6,Cloudy
2024-12-21,Ekpoma,28.7,0.9,Cloudy
2024-12-22,Ekpoma,27.9,0.7,Cloudy
2024-12-23,Ekpoma,29.5,0.0,Sunny
2024-12-24,Ekpoma,28.4,0.0,Sunny
2024-12-25,Ekpoma,26.6,3.4,Rainy
2024-12-26,Ekpoma,26.5,0.7,Cloudy
2024-12-27,Ekpoma,30.9,2.7,Cloudy
2024-12-28,Ekpoma,27.3,0.3,Cloudy
2024-12-29,Ekpoma,26.2,3.6,Rainy
2024-12-30,Ekpoma,29.5,2.4,Cloudy
2024-12-31,Ekpoma,29.2,0.0,Sunny
2021-01-01,Auchi,27.7,2.1,Cloudy
2021-01-02,Auchi,31.3,4.2,Rainy
2021-01-03,Auchi,29.7,0.3,Cloudy
2021-01-04,Auchi,29.6,2.3,Cloudy
2021-01-05,Auchi,29.6,0.9,Cloudy
2021-01-06,Auchi,31.2,0.0,Sunny
2021-01-07,Auchi,32.1,2.3,Cloudy
2021-01-08,Auchi,27.2,0.0,Sunny
2021-01-09,Auchi,27.0,0.6,Cloudy
2021-01-10,Auchi,29.3,2.7,Cloudy
2021-01-11,Auchi,28.7,1.8,Cloudy
2021-01-12,Auchi,30.9,1.5,Cloudy
2021-01-13,Auchi,31.7,5.1,Rainy
2021-01-14,Auchi,30.2,1.8,Cloudy
2021-01-15,Auchi,28.7,0.0,Sunny
2021-01-16,Auchi,31.6,2.8,Cloudy
2021-01-17,Auchi,28.5,0.0,Sunny
2021-01-18,Auchi,29.0,0.7,Cloudy
2021-01-19,Auchi,29.4,1.3,Cloudy
2021-01-20,Auchi,31.4,1.9,Cloudy
2021-01-21,Auchi,30.8,0.0,Sunny
2021-01-22,Auchi,27.6,0.0,Sunny
2021-01-23,Auchi,29.1,2.7,Cloudy
2021-01-24,Auchi,28.7,2.3,Cloudy
2021-01-25,Auchi,28.8,0.0,Sunny
2021-01-26,Auchi,28.3,5.5,Rainy
2021-01-27,Auchi,28.8,2.4,Cloudy
2021-01-28,Auchi,27.7,3.8,Rainy
2021-01-29,Auchi,30.5,1.5,Cloudy
2021-01-30,Auchi,30.6,2.0,Cloudy
2021-01-31,Auchi,31.2,0.0,Sunny
2021-02-01,Auchi,29.0,1.1,Cloudy
2021-02-02,Auchi,31.0,0.9,Cloudy
2021-02-03,Auchi,31.2,2.2,Cloudy
2021-02-04,Auchi,29.7,0.0,Sunny
2021-02-05,Auchi,29.2,4.5,Rainy
2021-02-06,Auchi,30.5,0.0,Sunny
2021-02-07,Auchi,30.4,2.4,Cloudy
2021-02-08,Auchi,29.0,3.5,Rainy
2021-02-09,Auchi,30.7,0.0,Sunny
2021-02-10,Auchi,31.3,0.2,Cloudy
2021-02-11,Auchi,29.7,0.0,Sunny
2021-02-12,Auchi,30.9,0.7,Cloudy
2021-02-13,Auchi,31.0,0.0,Sunny
2021-02-14,Auchi,29.0,0.0,Sunny
2021-02-15,Auchi,30.6,0.0,Sunny
2021-02-16,Auchi,29.7,0.0,Sunny
2021-02-17,Auchi,30.7,0.0,Sunny
2021-02-18,Auchi,30.4,4.5,Rainy
2021-02-19,Auchi,31.9,0.0,Sunny
2021-02-20,Auchi,30.7,1.6,Cloudy
2021-02-21,Auchi,32.2,0.0,Sunny
2021-02-22,Auchi,31.7,0.5,Cloudy
2021-02-23,Auchi,28.9,0.0,Sunny
2021-02-24,Auchi,28.1,0.0,Sunny
2021-02-25,Auchi,28.4,1.4,Cloudy
2021-02-26,Auchi,30.9,0.5,Cloudy
2021-02-27,Auchi,32.2,0.0,Sunny
2021-02-28,Auchi,29.5,0.1,Cloudy
2021-03-01,Auchi,30.9,2.4,Cloudy
2021-03-02,Auchi,30.7,0.8,Cloudy
2021-03-03,Auchi,28.0,0.4,Cloudy
2021-03-04,Auchi,32.2,3.0,Rainy
2021-03-05,Auchi,30.4,0.2,Cloudy
2021-03-06,Auchi,30.0,0.2,Cloudy
2021-03-07,Auchi,31.8,0.0,Sunny
2021-03-08,Auchi,31.4,0.0,Sunny
2021-03-09,Auchi,32.0,1.9,Cloudy
2021-03-10,Auchi,28.9,0.4,Cloudy
2021-03-11,Auchi,31.1,0.0,Cloudy
2021-03-12,Auchi,30.0,0.0,Sunny
2021-03-13,Auchi,32.6,4.9,Rainy
2021-03-14,Auchi,32.2,0.8,Cloudy
2021-03-15,Auchi,29.4,0.0,Sunny
2021-03-16,Auchi,32.3,2.9,Cloudy
2021-03-17,Auchi,31.5,0.5,Cloudy
2021-03-18,Auchi,27.4,0.0,Sunny
2021-03-19,Auchi,30.1,0.0,Sunny
2021-03-20,Auchi,29.0,1.7,Cloudy
2021-03-21,Auchi,31.5,0.0,Sunny
2021-03-22,Auchi,28.0,0.0,Sunny
2021-03-23,Auchi,28.4,2.2,Cloudy
2021-03-24,Auchi,30.0,4.8,Rainy
2021-03-25,Auchi,31.1,4.6,Rainy
2021-03-26,Auchi,27.9,0.0,Sunny
2021-03-27,Auchi,30.4,1.2,Cloudy
2021-03-28,Auchi,29.8,1.2,Cloudy
2021-03-29,Auchi,28.3,2.1,Cloudy
2021-03-30,Auchi,31.1,0.0,Sunny
2021-03-31,Auchi,29.5,0.4,Cloudy
2021-04-01,Auchi,28.0,0.0,Sunny
2021-04-02,Auchi,29.0,6.3,Rainy
2021-04-03,Auchi,28.1,0.0,Sunny
2021-04-04,Auchi,29.6,1.2,Cloudy
2021-04-05,Auchi,28.5,2.8,Cloudy
2021-04-06,Auchi,30.9,1.4,Cloudy
2021-04-07,Auchi,31.6,8.8,Rainy
2021-04-08,Auchi,31.7,8.3,Rainy
2021-04-09,Auchi,28.7,0.4,Cloudy
2021-04-10,Auchi,28.5,12.4,Rainy
2021-04-11,Auchi,28.9,8.3,Rainy
2021-04-12,Auchi,29.3,6.2,Rainy
2021-04-13,Auchi,29.4,7.5,Rainy
2021-04-14,Auchi,27.8,3.6,Rainy
2021-04-15,Auchi,29.5,5.8,Rainy
2021-04-16,Auchi,28.3,7.1,Rainy
2021-04-17,Auchi,27.8,0.0,Sunny
2021-04-18,Auchi,29.4,0.0,Sunny
2021-04-19,Auchi,29.4,0.0,Sunny
2021-04-20,Auchi,27.9,3.4,Rainy
2021-04-21,Auchi,26.6,3.1,Rainy
2021-04-22,Auchi,30.8,0.0,Sunny
2021-04-23,Auchi,28.5,13.5,Rainy
2021-04-24,Auchi,27.4,12.0,Rainy
2021-04-25,Auchi,28.6,5.5,Rainy
2021-04-26,Auchi,30.9,2.6,Cloudy
2021-04-27,Auchi,29.9,9.4,Rainy
2021-04-28,Auchi,28.0,1.2,Cloudy
2021-04-29,Auchi,28.7,4.0,Rainy
2021-04-30,Auchi,27.4,1.8,Cloudy
2021-05-01,Auchi,23.8,3.3,Rainy
2021-05-02,Auchi,30.3,0.0,Sunny
2021-05-03,Auchi,28.3,17.2,Rainy
2021-05-04,Auchi,29.0,11.8,Rainy
2021-05-05,Auchi,27.5,7.2,Rainy
2021-05-06,Auchi,27.2,7.0,Rainy
2021-05-07,Auchi,30.3,8.0,Rainy
2021-05-08,Auchi,28.5,6.4,Rainy
2021-05-09,Auchi,29.4,8.3,Rainy
2021-05-10,Auchi,28.8,9.7,Rainy
2021-05-11,Auchi,31.2,3.4,Rainy
2021-05-12,Auchi,29.1,0.5,Cloudy
2021-05-13,Auchi,29.5,6.7,Rainy
2021-05-14,Auchi,29.1,5.7,Rainy
2021-05-15,Auchi,31.9,0.0,Sunny
2021-05-16,Auchi,28.3,3.3,Rainy
2021-05-17,Auchi,31.2,7.4,Rainy
2021-05-18,Auchi,29.7,11.3,Rainy
2021-05-19,Auchi,28.7,8.3,Rainy
2021-05-20,Auchi,28.2,0.0,Sunny
2021-05-21,Auchi,31.7,6.8,Rainy
2021-05-22,Auchi,30.0,0.0,Sunny
2021-05-23,Auchi,29.8,13.9,Rainy
2021-05-24,Auchi,28.6,0.0,Sunny
2021-05-25,Auchi,29.3,0.0,Sunny
2021-05-26,Auchi,26.7,1.3,Cloudy
2021-05-27,Auchi,28.3,0.1,Cloudy
2021-05-28,Auchi,31.0,14.4,Rainy
2021-05-29,Auchi,29.9,6.9,Rainy
2021-05-30,Auchi,28.8,0.5,Cloudy
2021-05-31,Auchi,31.4,4.7,Rainy
2021-06-01,Auchi,28.3,10.1,Rainy
2021-06-02,Auchi,28.9,9.9,Rainy
2021-06-03,Auchi,28.4,10.1,Rainy
2021-06-04,Auchi,30.5,11.6,Rainy
2021-06-05,Auchi,27.9,4.6,Rainy
2021-06-06,Auchi,31.9,3.8,Rainy
2021-06-07,Auchi,30.2,16.5,Rainy
2021-06-08,Auchi,26.2,3.6,Rainy
2021-06-09,Auchi,29.0,0.0,Sunny
2021-06-10,Auchi,28.3,0.1,Cloudy
2021-06-11,Auchi,30.3,0.0,Sunny
2021-06-12,Auchi,31.8,8.4,Rainy
2021-06-13,Auchi,27.4,10.1,Rainy
2021-06-14,Auchi,29.9,4.8,Rainy
2021-06-15,Auchi,27.9,7.7,Rainy
2021-06-16,Auchi,29.2,1.6,Cloudy
2021-06-17,Auchi,27.0,0.7,Cloudy
2021-06-18,Auchi,28.2,10.8,Rainy
2021-06-19,Auchi,30.3,2.7,Cloudy
2021-06-20,Auchi,28.4,10.0,Rainy
2021-06-21,Auchi,29.4,6.3,Rainy
2021-06-22,Auchi,27.9,4.4,Rainy
2021-06-23,Auchi,29.0,4.5,Rainy
2021-06-24,Auchi,30.1,8.8,Rainy
2021-06-25,Auchi,27.6,2.5,Cloudy
2021-06-26,Auchi,28.0,11.9,Rainy
2021-06-27,Auchi,32.4,2.7,Cloudy
2021-06-28,Auchi,28.7,9.2,Rainy
2021-06-29,Auchi,27.9,9.3,Rainy
2021-06-30,Auchi,29.0,0.0,Sunny
2021-07-01,Auchi,25.0,3.3,Rainy
2021-07-02,Auchi,28.8,0.5,Cloudy
2021-07-03,Auchi,26.2,6.1,Rainy
2021-07-04,Auchi,24.5,6.5,Rainy
2021-07-05,Auchi,24.7,7.8,Rainy
2021-07-06,Auchi,25.8,0.3,Cloudy
2021-07-07,Auchi,27.4,9.0,Rainy
2021-07-08,Auchi,27.6,6.0,Rainy
2021-07-09,Auchi,27.3,6.9,Rainy
2021-07-10,Auchi,27.7,3.0,Rainy
2021-07-11,Auchi,28.0,1.0,Cloudy
2021-07-12,Auchi,28.6,8.9,Rainy
2021-07-13,Auchi,30.3,7.6,Rainy
2021-07-14,Auchi,28.4,0.0,Sunny
2021-07-15,Auchi,28.4,10.9,Rainy
2021-07-16,Auchi,29.3,5.6,Rainy
2021-07-17,Auchi,26.5,0.0,Sunny
2021-07-18,Auchi,25.5,4.9,Rainy
2021-07-19,Auchi,24.4,1.2,Cloudy
2021-07-20,Auchi,27.1,5.3,Rainy
2021-07-21,Auchi,25.5,0.0,Sunny
2021-07-22,Auchi,25.4,3.9,Rainy
2021-07-23,Auchi,30.2,10.3,Rainy
2021-07-24,Auchi,27.3,7.8,Rainy
2021-07-25,Auchi,28.5,8.4,Rainy
2021-07-26,Auchi,26.5,0.8,Cloudy
2021-07-27,Auchi,26.8,10.0,Rainy
2021-07-28,Auchi,26.6,0.0,Sunny
2021-07-29,Auchi,24.4,4.4,Rainy
2021-07-30,Auchi,25.5,2.8,Cloudy
2021-07-31,Auchi,29.2,4.7,Rainy
2021-08-01,Auchi,25.9,6.5,Rainy
2021-08-02,Auchi,29.9,4.4,Rainy
2021-08-03,Auchi,23.5,8.3,Rainy
2021-08-04,Auchi,27.5,5.5,Rainy
2021-08-05,Auchi,26.7,1.0,Cloudy
2021-08-06,Auchi,29.3,0.0,Sunny
2021-08-07,Auchi,26.5,3.3,Rainy
2021-08-08,Auchi,28.3,11.2,Rainy
2021-08-09,Auchi,26.7,6.0,Rainy
2021-08-10,Auchi,27.4,10.3,Rainy
2021-08-11,Auchi,28.5,2.3,Cloudy
2021-08-12,Auchi,27.7,6.9,Rainy
2021-08-13,Auchi,26.8,6.9,Rainy
2021-08-14,Auchi,27.0,5.8,Rainy
2021-08-15,Auchi,25.0,0.4,Cloudy
2021-08-16,Auchi,28.2,0.0,Sunny
2021-08-17,Auchi,27.7,4.6,Rainy
2021-08-18,Auchi,28.5,8.2,Rainy
2021-08-19,Auchi,26.3,3.9,Rainy
2021-08-20,Auchi,24.0,4.3,Rainy
2021-08-21,Auchi,25.1,3.9,Rainy
2021-08-22,Auchi,26.0,0.6,Cloudy
2021-08-23,Auchi,28.8,0.0,Sunny
2021-08-24,Auchi,25.6,1.5,Cloudy
2021-08-25,Auchi,26.3,0.6,Cloudy
2021-08-26,Auchi,26.5,6.5,Rainy
2021-08-27,Auchi,28.0,8.1,Rainy
2021-08-28,Auchi,24.1,6.9,Rainy
2021-08-29,Auchi,27.7,1.7,Cloudy
2021-08-30,Auchi,29.5,10.4,Rainy
2021-08-31,Auchi,26.7,2.0,Cloudy
2021-09-01,Auchi,29.5,4.9,Rainy
2021-09-02,Auchi,27.1,5.4,Rainy
2021-09-03,Auchi,30.5,3.9,Rainy
2021-09-04,Auchi,27.0,0.8,Cloudy
2021-09-05,Auchi,26.4,0.0,Sunny
2021-09-06,Auchi,25.8,0.0,Sunny
2021-09-07,Auchi,28.3,5.8,Rainy
2021-09-08,Auchi,27.4,4.7,Rainy
2021-09-09,Auchi,27.1,13.1,Rainy
2021-09-10,Auchi,25.8,6.4,Rainy
2021-09-11,Auchi,27.4,10.7,Rainy
2021-09-12,Auchi,27.7,7.4,Rainy
2021-09-13,Auchi,25.1,1.0,Cloudy
2021-09-14,Auchi,25.2,0.0,Sunny
2021-09-15,Auchi,27.6,3.7,Rainy
2021-09-16,Auchi,27.6,5.2,Rainy
2021-09-17,Auchi,27.4,11.7,Rainy
2021-09-18,Auchi,27.0,8.3,Rainy
2021-09-19,Auchi,26.5,9.1,Rainy
2021-09-20,Auchi,25.1,0.0,Sunny
2021-09-21,Auchi,30.2,14.2,Rainy
2021-09-22,Auchi,24.1,4.8,Rainy
2021-09-23,Auchi,27.2,8.6,Rainy
2021-09-24,Auchi,29.6,0.0,Sunny
2021-09-25,Auchi,25.5,5.0,Rainy
2021-09-26,Auchi,25.6,0.0,Sunny
2021-09-27,Auchi,26.7,9.3,Rainy
2021-09-28,Auchi,27.0,8.1,Rainy
2021-09-29,Auchi,27.7,0.0,Sunny
2021-09-30,Auchi,27.1,0.0,Sunny
2021-10-01,Auchi,27.2,1.1,Cloudy
2021-10-02,Auchi,28.0,0.0,Sunny
2021-10-03,Auchi,26.4,1.6,Cloudy
2021-10-04,Auchi,29.2,0.6,Cloudy
2021-10-05,Auchi,27.6,2.9,Cloudy
2021-10-06,Auchi,26.8,4.5,Rainy
2021-10-07,Auchi,26.0,3.1,Rainy
2021-10-08,Auchi,28.8,5.8,Rainy
2021-10-09,Auchi,26.3,0.0,Sunny
2021-10-10,Auchi,29.9,0.0,Sunny
2021-10-11,Auchi,28.9,3.4,Rainy
2021-10-12,Auchi,28.6,1.5,Cloudy
2021-10-13,Auchi,28.6,2.7,Cloudy
2021-10-14,Auchi,28.9,0.0,Sunny
2021-10-15,Auchi,30.7,1.1,Cloudy
2021-10-16,Auchi,28.8,2.4,Cloudy
2021-10-17,Auchi,29.7,3.1,Rainy
2021-10-18,Auchi,28.2,1.1,Cloudy
2021-10-19,Auchi,28.6,3.2,Rainy
2021-10-20,Auchi,26.3,2.3,Cloudy
2021-10-21,Auchi,26.7,4.7,Rainy
2021-10-22,Auchi,28.6,0.2,Cloudy
2021-10-23,Auchi,28.6,1.0,Cloudy
2021-10-24,Auchi,27.8,0.0,Sunny
2021-10-25,Auchi,26.5,0.7,Cloudy
2021-10-26,Auchi,25.5,0.0,Sunny
2021-10-27,Auchi,27.3,0.0,Sunny
2021-10-28,Auchi,29.2,0.0,Sunny
2021-10-29,Auchi,28.1,0.3,Cloudy
2021-10-30,Auchi,27.8,4.2,Rainy
2021-10-31,Auchi,28.3,1.7,Cloudy
2021-11-01,Auchi,26.9,2.3,Cloudy
2021-11-02,Auchi,28.9,2.0,Cloudy
2021-11-03,Auchi,26.2,0.0,Sunny
2021-11-04,Auchi,30.2,0.0,Sunny
2021-11-05,Auchi,30.4,0.0,Sunny
2021-11-06,Auchi,28.2,0.6,Cloudy
2021-11-07,Auchi,26.7,0.0,Sunny
2021-11-08,Auchi,26.9,1.3,Cloudy
2021-11-09,Auchi,29.3,1.2,Cloudy
2021-11-10,Auchi,27.9,3.4,Rainy
2021-11-11,Auchi,28.1,0.0,Sunny
2021-11-12,Auchi,26.5,3.5,Rainy
2021-11-13,Auchi,27.5,0.0,Sunny
2021-11-14,Auchi,27.0,3.4,Rainy
2021-11-15,Auchi,27.1,3.0,Cloudy
2021-11-16,Auchi,27.7,0.0,Sunny
2021-11-17,Auchi,27.5,0.9,Cloudy
2021-11-18,Auchi,27.8,0.7,Cloudy
2021-11-19,Auchi,27.5,0.0,Sunny
2021-11-20,Auchi,28.0,2.1,Cloudy
2021-11-21,Auchi,25.8,3.6,Rainy
2021-11-22,Auchi,22.5,1.2,Cloudy
2021-11-23,Auchi,28.7,0.0,Sunny
2021-11-24,Auchi,24.8,0.8,Cloudy
2021-11-25,Auchi,28.3,0.0,Sunny
2021-11-26,Auchi,26.8,2.9,Cloudy
2021-11-27,Auchi,28.2,0.0,Sunny
2021-11-28,Auchi,28.7,0.0,Sunny
2021-11-29,Auchi,26.8,1.4,Cloudy
2021-11-30,Auchi,28.2,0.2,Cloudy
2021-12-01,Auchi,27.2,0.5,Cloudy
2021-12-02,Auchi,26.8,3.2,Rainy
2021-12-03,Auchi,25.6,0.5,Cloudy
2021-12-04,Auchi,25.8,2.9,Cloudy
2021-12-05,Auchi,27.6,0.0,Sunny
2021-12-06,Auchi,29.0,0.0,Sunny
2021-12-07,Auchi,28.4,3.3,Rainy
2021-12-08,Auchi,28.3,0.0,Sunny
2021-12-09,Auchi,26.1,3.2,Rainy
2021-12-10,Auchi,29.4,0.0,Sunny
2021-12-11,Auchi,27.1,3.4,Rainy
2021-12-12,Auchi,28.8,0.0,Sunny
2021-12-13,Auchi,27.7,0.5,Cloudy
2021-12-14,Auchi,28.4,1.0,Cloudy
2021-12-15,Auchi,27.2,1.4,Cloudy
2021-12-16,Auchi,27.3,7.8,Rainy
2021-12-17,Auchi,28.2,1.0,Cloudy
2021-12-18,Auchi,30.8,0.0,Sunny
2021-12-19,Auchi,27.8,0.0,Sunny
2021-12-20,Auchi,29.0,0.0,Cloudy
2021-12-21,Auchi,28.9,2.0,Cloudy
2021-12-22,Auchi,29.2,2.0,Cloudy
2021-12-23,Auchi,27.7,0.0,Sunny
2021-12-24,Auchi,29.5,3.8,Rainy
2021-12-25,Auchi,26.6,2.5,Cloudy
2021-12-26,Auchi,26.2,1.4,Cloudy
2021-12-27,Auchi,28.6,0.1,Cloudy
2021-12-28,Auchi,28.1,2.7,Cloudy
2021-12-29,Auchi,27.8,0.0,Sunny
2021-12-30,Auchi,26.2,0.2,Cloudy
2021-12-31,Auchi,26.2,0.2,Cloudy
2022-01-01,Auchi,29.3,2.6,Cloudy
2022-01-02,Auchi,30.1,6.1,Rainy
2022-01-03,Auchi,27.0,1.6,Cloudy
2022-01-04,Auchi,29.3,0.0,Sunny
2022-01-05,Auchi,30.0,0.8,Cloudy
2022-01-06,Auchi,31.6,1.2,Cloudy
2022-01-07,Auchi,29.0,1.7,Cloudy
2022-01-08,Auchi,29.7,0.0,Sunny
2022-01-09,Auchi,29.6,1.5,Cloudy
2022-01-10,Auchi,30.1,1.7,Cloudy
2022-01-11,Auchi,29.2,1.6,Cloudy
2022-01-12,Auchi,30.2,1.3,Cloudy
2022-01-13,Auchi,30.0,5.4,Rainy
2022-01-14,Auchi,31.7,1.6,Cloudy
2022-01-15,Auchi,28.8,0.4,Cloudy
2022-01-16,Auchi,32.4,0.0,Sunny
2022-01-17,Auchi,29.8,0.6,Cloudy
2022-01-18,Auchi,30.6,0.1,Cloudy
2022-01-19,Auchi,30.3,0.2,Cloudy
2022-01-20,Auchi,32.0,0.0,Sunny
2022-01-21,Auchi,31.5,0.0,Sunny
2022-01-22,Auchi,28.7,0.0,Sunny
2022-01-23,Auchi,27.4,1.9,Cloudy
2022-01-24,Auchi,28.3,0.3,Cloudy
2022-01-25,Auchi,31.1,2.5,Cloudy
2022-01-26,Auchi,27.9,1.6,Cloudy
2022-01-27,Auchi,31.7,0.0,Sunny
2022-01-28,Auchi,30.8,0.0,Sunny
2022-01-29,Auchi,30.6,1.3,Cloudy
2022-01-30,Auchi,31.0,2.2,Cloudy
2022-01-31,Auchi,28.0,1.3,Cloudy
2022-02-01,Auchi,32.2,0.0,Sunny
2022-02-02,Auchi,31.5,4.2,Rainy
2022-02-03,Auchi,27.8,0.0,Sunny
2022-02-04,Auchi,30.8,0.0,Sunny
2022-02-05,Auchi,32.0,3.1,Rainy
2022-02-06,Auchi,27.9,0.0,Sunny
2022-02-07,Auchi,31.2,2.5,Cloudy
2022-02-08,Auchi,33.3,0.0,Sunny
2022-02-09,Auchi,32.2,0.0,Sunny
2022-02-10,Auchi,30.8,2.8,Cloudy
2022-02-11,Auchi,25.5,2.8,Cloudy
2022-02-12,Auchi,32.1,3.2,Rainy
2022-02-13,Auchi,33.1,2.9,Cloudy
2022-02-14,Auchi,29.2,3.5,Rainy
2022-02-15,Auchi,29.1,1.2,Cloudy
2022-02-16,Auchi,31.2,1.9,Cloudy
2022-02-17,Auchi,32.0,6.0,Rainy
2022-02-18,Auchi,28.3,0.3,Cloudy
2022-02-19,Auchi,30.5,0.1,Cloudy
2022-02-20,Auchi,29.9,2.6,Cloudy
2022-02-21,Auchi,31.0,1.5,Cloudy
2022-02-22,Auchi,30.2,0.6,Cloudy
2022-02-23,Auchi,32.1,4.3,Rainy
2022-02-24,Auchi,31.5,0.0,Sunny
2022-02-25,Auchi,29.6,1.4,Cloudy
2022-02-26,Auchi,28.6,1.2,Cloudy
2022-02-27,Auchi,30.0,3.2,Rainy
2022-02-28,Auchi,29.3,3.3,Rainy
2022-03-01,Auchi,28.6,0.0,Sunny
2022-03-02,Auchi,29.4,1.1,Cloudy
2022-03-03,Auchi,26.4,1.9,Cloudy
2022-03-04,Auchi,32.6,2.3,Cloudy
2022-03-05,Auchi,29.7,0.0,Sunny
2022-03-06,Auchi,27.3,0.0,Sunny
2022-03-07,Auchi,29.8,5.2,Rainy
2022-03-08,Auchi,25.9,2.4,Cloudy
2022-03-09,Auchi,29.0,0.3,Cloudy
2022-03-10,Auchi,28.6,0.0,Sunny
2022-03-11,Auchi,30.2,1.5,Cloudy
2022-03-12,Auchi,31.0,0.0,Sunny
2022-03-13,Auchi,31.3,2.8,Cloudy
2022-03-14,Auchi,30.6,0.2,Cloudy
2022-03-15,Auchi,30.5,0.7,Cloudy
2022-03-16,Auchi,31.5,0.3,Cloudy
2022-03-17,Auchi,30.2,0.0,Sunny
2022-03-18,Auchi,30.5,0.0,Sunny
2022-03-19,Auchi,30.8,2.6,Cloudy
2022-03-20,Auchi,29.1,1.1,Cloudy
2022-03-21,Auchi,30.3,1.7,Cloudy
2022-03-22,Auchi,31.2,2.3,Cloudy
2022-03-23,Auchi,29.4,4.2,Rainy
2022-03-24,Auchi,31.1,3.8,Rainy
2022-03-25,Auchi,30.5,1.8,Cloudy
